,LOST_DATE,CLOSE_DATE,SHOP_ID,CANAL,MACRO_INDUSTRY,ENGAGEMENT_TYPE,OPPORTUNITY_TYPE,TEAM,LOSS_TYPE,LOST_MRR,COACH,ZIPCODE,CITY,COUNTRY,OPENING_TIME,CLOSING_TIME,IS_CANCELLED,CANCELLED_AT,AUTOMATIC_PLANNING_USES,POPULAR_SHIFTS_COUNT,OPTIMISATION_ACTIVATED_BY_HAND,MEAL_COMPENSATION_ACTIVATED,SEND_REPORT_BY_EMAIL,DAY_BADGING_ACTIVATED,CONFIGURED,BADGING,AUTOMATIC_PLANNING_ACTIVE,INTEGRATIONS,LATITUDE,LONGITUDE,CREATED_AT
286,2021-11-19,2021-06-30,9592,Inbound,Health,Mensuel,Newbiz,,Churn,188.0,raphael@skello.io,97425,Saint Louis,RE,2021-08-18 00:00:00.000000000,2021-08-18 00:00:00.000000000,True,2021-11-19 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,-21.2843728,55.4073871,2021-06-23 10:12:05.965051000
287,2021-06-28,2021-01-31,8116,Outbound,Retail,Mensuel,Contract Change,Outbound,Churn,188.0,louise@skello.io,34090,Montpellier ,FR,2021-01-29 04:00:00.000000000,2021-01-29 23:00:00.000000000,True,2021-07-05 16:43:53.390000000,0,5,False,False,False,False,True,True,False,,,,2020-12-16 19:41:18.592024000
288,2022-02-01,2021-05-04,9115,Inbound,Hospitality,Mensuel,Newbiz,Inbound,Churn,109.0,edgar@skello.io,92400,COURBEVOIE,FR,2021-06-11 08:00:00.000000000,2021-06-11 00:00:00.000000000,True,2022-01-28 00:15:06.579144000,0,5,True,True,False,False,True,False,False,,48.8991766,2.2621892,2021-04-28 22:20:41.713217000
289,2021-07-26,2020-04-29,6315,Outbound,Hospitality,Mensuel,Roll-out,Outbound,Churn,168.0,mathilde@skello.io,40100,DAX,FR,2020-06-13 07:00:00.000000000,2020-06-13 04:00:00.000000000,True,2021-07-26 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,,,2020-04-27 15:26:09.850632000
290,2022-01-25,2021-01-27,3752,Inbound,Hospitality,Mensuel,Contract Change,,Churn,99.0,marie-victoire@skello.io,75008,PARIS,FR,2019-07-31 00:00:00.000000000,2019-07-31 00:00:00.000000000,True,2022-02-12 00:00:00.000000000,0,5,False,True,False,False,True,False,False,,48.8666594,2.3090132,2019-07-29 12:57:11.015723000
291,2022-01-01,2021-08-31,5227,Outbound,Hospitality,Mensuel,Contract Change,,Churn,40.87,timothee@skello.io,,,FR,2018-10-12 05:00:00.000000000,2018-10-12 21:00:00.000000000,True,2022-03-09 16:50:06.101000000,0,12,True,False,False,False,True,True,False,hanagroup,,,2020-01-08 19:14:23.305430000
292,2022-03-11,2021-09-30,10229,Outbound,Hospitality,Mensuel,Newbiz,,Churn,139.0,maelle.briot@skello.io,35000,RENNES,FR,2022-01-17 00:00:00.000000000,2022-01-17 00:00:00.000000000,True,2022-04-11 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,48.1081027,-1.6788943,2021-09-20 14:16:11.030297000
293,2022-03-28,2022-01-31,12502,Outbound,Hospitality,Mensuel,Newbiz,Outbound,Churn,139.0,jeremy.h@skello.io,1000,Bruxelles,BE,2022-02-09 08:00:00.000000000,2022-02-09 02:00:00.000000000,True,2022-04-22 00:00:00.000000000,0,5,False,False,False,False,True,True,False,,50.8405558,4.354778,2022-01-28 09:22:12.562514000
294,2022-01-03,2021-09-02,209,Outbound,Hospitality,Mensuel,Contract Change,,Churn,85.32,timothee@skello.io,86000 ,Poitiers,FR,2020-09-10 08:00:00.000000000,2020-09-10 22:00:00.000000000,True,2022-02-03 00:00:00.000000000,2,5,True,True,False,False,True,False,False,crepeat,46.5819264,0.3418846,2016-12-30 10:31:41.345821000
295,2022-03-10,2021-09-30,6706,Outbound,Hospitality,Mensuel,Contract Change,,Churn,109.0,agathe.lemaistre@skello.io,35000,RENNES,FR,2020-09-07 09:00:00.000000000,2020-09-07 20:00:00.000000000,True,2022-03-24 15:11:31.413000000,0,5,False,True,False,False,True,False,False,french_hotel,48.1066522,-1.6943161,2020-06-30 09:53:07.148461000
296,2021-09-11,2021-06-15,9418,Inbound,Hospitality,Annuel,Newbiz,,Churn,125.1,hello@skello.io,1003,LAUSANNE ,CH,2021-06-01 08:00:00.000000000,2021-06-01 03:00:00.000000000,False,,0,5,False,False,False,False,True,True,False,,46.5211893,6.629378399999999,2021-06-01 13:33:43.998991000
297,2022-03-30,2021-03-31,1625,Outbound,Retail,Annuel,Contract Change,,Churn,83.385,timothee@skello.io,97600,MAMOUDZOU,YT,2021-08-27 06:00:00.000000000,2021-08-27 23:00:00.000000000,False,,0,5,False,True,False,False,True,False,False,,-12.7770215,45.2308795,2018-07-03 13:54:24.825432000
298,2022-01-30,2021-01-25,8331,Outbound,Industry & Services,Annuel,Newbiz,Outbound,Churn,142.2,darivath@skello.io,92390,Villeneuve-la-Garenne,FR,2021-05-03 08:00:00.000000000,2021-05-03 20:00:00.000000000,True,2022-04-15 00:00:00.000000000,0,5,True,True,False,False,True,False,False,,48.9261723,2.3226108,2021-01-22 10:44:21.841103000
299,2021-06-07,2020-03-04,6048,Outbound,Hospitality,Mensuel,Roll-out,CSM,Churn,69.0,marie-victoire@skello.io,75012,Paris,FR,2020-03-09 07:00:00.000000000,2020-03-09 23:00:00.000000000,True,2021-06-07 00:00:00.000000000,0,5,False,True,False,False,True,False,False,,,,2020-03-04 13:50:05.362376000
300,2021-08-01,2021-02-01,302,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,99.0,constance@skello.io,59800,Lille,FR,2020-10-17 06:00:00.000000000,2020-10-17 01:00:00.000000000,True,2021-06-24 01:15:01.970484000,0,5,True,True,False,False,True,True,False,silae,50.6355819,3.059994,2017-03-22 13:12:36.440845000
301,2021-08-26,2021-03-31,4526,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,109.0,mathilde@skello.io,84130,le pontet,FR,2020-12-28 00:00:00.000000000,2020-12-28 00:00:00.000000000,True,2021-08-30 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,,,2019-11-19 11:22:06.481871000
302,2022-01-01,2021-08-31,5363,Outbound,Hospitality,Mensuel,Contract Change,,Churn,40.87,timothee@skello.io,,,FR,2018-10-12 05:00:00.000000000,2018-10-12 21:00:00.000000000,False,,0,12,True,False,False,False,True,True,False,hanagroup,,,2020-01-08 19:16:35.498625000
303,2022-02-11,2020-12-25,2801,Outbound,Hospitality,Mensuel,Contract Change,,Churn,109.0,ilona.dronne@skello.io,75011,PARIS,FR,2019-02-18 08:00:00.000000000,2019-02-18 22:00:00.000000000,False,,0,5,False,False,False,False,True,False,False,,48.86818419999999,2.3735065,2019-02-18 09:37:33.685206000
304,2022-03-30,2021-03-23,8766,Outbound,Retail,Annuel,Roll-out,,Churn,83.385,timothee@skello.io,97600,MAMOUDZOU,YT,2021-08-27 06:00:00.000000000,2021-08-27 23:00:00.000000000,False,,0,5,False,True,False,False,True,False,False,,-12.7568021,45.2324895,2021-03-22 13:20:41.276849000
305,2021-07-01,2021-02-01,2026,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,78.0,constance@skello.io, 95480 ,PIERRELAYE ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,True,2021-07-01 00:00:00.000000000,0,5,False,True,False,False,True,False,False,spv,49.0225319,2.1413979,2018-10-08 11:54:30.429706000
306,2021-11-10,2021-01-31,8282,Outbound,Retail,Mensuel,Newbiz,Inbound,Churn,109.0,martin.m@skello.io,29200,Brest,FR,2021-01-27 06:00:00.000000000,2021-01-27 22:00:00.000000000,True,2021-11-10 00:00:00.000000000,0,5,True,False,False,False,True,False,False,,48.3814052,-4.5099094,2021-01-16 07:31:20.306103000
307,2021-06-01,2021-05-30,5616,Inbound,Hospitality,Mensuel,Contract Change,CSM,Churn,119.0,mathilde@skello.io,75116,PARIS,FR,2020-01-27 07:00:00.000000000,2020-01-27 00:00:00.000000000,False,,0,5,False,True,False,False,True,True,False,,48.8714741,2.2835383,2020-01-28 15:40:43.583799000
308,2022-01-01,2021-08-31,5501,Outbound,Hospitality,Mensuel,Contract Change,,Churn,29.0,timothee@skello.io,75009,PARIS,FR,2020-01-21 05:00:00.000000000,2020-01-21 21:00:00.000000000,False,,0,12,True,False,False,False,True,True,False,hanagroup,48.8721016,2.3304692,2020-01-16 20:56:37.581880000
309,2022-01-03,2021-09-02,194,Outbound,Hospitality,Mensuel,Contract Change,,Churn,85.32,timothee@skello.io,64230 ,Lescar,FR,2020-09-10 08:00:00.000000000,2020-09-10 21:00:00.000000000,True,2022-02-03 00:00:00.000000000,0,5,True,True,False,False,True,False,False,crepeat,43.3296232,-0.4467236000000001,2016-12-01 14:01:07.334136000
310,2022-02-10,2021-04-28,5936,Outbound,Hospitality,Mensuel,Contract Change,,Churn,125.1,agathe.lemaistre@skello.io,49110,MONTREVAULT SUR EVRE,FR,2020-03-02 06:00:00.000000000,2020-03-02 03:00:00.000000000,False,,0,5,False,True,False,False,True,True,False,,47.2625663,-1.0375818,2020-02-21 17:23:24.876254000
311,2022-01-03,2021-09-02,4490,Outbound,Hospitality,Mensuel,Contract Change,,Churn,85.32,timothee@skello.io,86000,POITIERS,FR,2020-09-10 08:00:00.000000000,2020-09-10 23:00:00.000000000,True,2022-02-03 00:00:00.000000000,0,5,False,True,False,False,True,False,False,crepeat,46.5517678,0.29975,2019-11-15 11:36:46.755625000
312,2021-06-01,2020-12-12,6358,Outbound,Hospitality,Mensuel,Contract Change,Outbound,Churn,119.0,leopold@skello.io,37110,CHÂTEAU RENAULT,FR,2020-05-05 00:00:00.000000000,2020-05-05 00:00:00.000000000,True,2021-06-04 16:49:35.895000000,0,5,False,False,False,False,True,True,False,,,,2020-05-05 04:18:14.973828000
313,2022-02-08,2022-01-31,11693,Self Serve,Industry & Services,Mensuel,Newbiz,Inbound,Churn,109.0,,92130,ISSY-LES-MOULINEAUX,FR,2022-01-03 06:00:00.000000000,2022-01-03 00:00:00.000000000,True,2022-02-08 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,48.8228494,2.2492348,2022-01-03 16:05:44.768623000
314,2022-01-01,2021-08-31,5258,Outbound,Hospitality,Mensuel,Contract Change,,Churn,40.87,timothee@skello.io,,,FR,2018-10-12 05:00:00.000000000,2018-10-12 21:00:00.000000000,True,2022-03-09 16:55:23.041000000,0,12,True,False,False,False,True,True,False,hanagroup,,,2020-01-08 19:14:55.909602000
315,2021-11-24,2021-09-30,10309,Outbound,Retail,Mensuel,Newbiz,Outbound,Churn,139.0,marie-victoire@skello.io,06000,NICE,FR,2021-09-24 08:00:00.000000000,2021-09-24 00:00:00.000000000,True,2021-11-24 00:00:00.000000000,0,5,False,False,False,False,True,True,False,,43.6955994,7.265203499999999,2021-09-24 14:53:21.355942000
316,2022-03-06,2021-10-07,4831,Outbound,Hospitality,Mensuel,Contract Change,,Churn,188.0,maelle.briot@skello.io,67000,Strasbourg,FR,2021-08-31 06:00:00.000000000,2021-08-31 04:00:00.000000000,True,2022-03-24 15:22:15.264000000,0,5,True,True,False,False,True,True,False,,48.5813877,7.749524999999999,2019-12-11 10:12:36.795652000
317,2022-03-10,2021-09-30,6199,Outbound,Hospitality,Mensuel,Contract Change,,Churn,109.0,agathe.lemaistre@skello.io,35000,RENNES,FR,2020-11-27 08:00:00.000000000,2020-11-27 20:00:00.000000000,True,2022-03-24 14:22:06.900000000,0,5,True,True,False,False,True,False,False,french_hotel,48.1066522,-1.6943161,2020-03-31 13:34:26.970691000
318,2022-01-24,2021-01-25,2544,Outbound,Hospitality,Annuel,Renewal,,Churn,109.0,hello@skello.io,75010,Paris,FR,2018-12-31 06:00:00.000000000,2018-12-31 04:00:00.000000000,True,2022-01-24 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,48.8707167,2.3492745,2019-01-04 12:55:17.589032000
319,2022-03-21,2022-02-17,13340,Self Serve,Industry & Services,Mensuel,Newbiz,Inbound,Churn,109.0,julian.s@skello.io,31200,TOULOUSE,FR,2022-02-28 08:00:00.000000000,2022-02-28 19:00:00.000000000,True,2022-04-15 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,43.6459732,1.4507942,2022-02-22 16:52:49.331335000
320,2022-03-11,2021-09-16,10153,Inbound,Retail,Mensuel,Newbiz,Inbound,Churn,188.0,hello@skello.io,94550,Chevilly Larue,FR,2021-09-30 00:00:00.000000000,2021-09-30 22:00:00.000000000,True,2022-03-11 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,48.763898,2.3495983,2021-09-13 12:34:54.700154000
321,2022-01-27,2020-10-31,7414,Inbound,Hospitality,Mensuel,Newbiz,,Churn,139.0,hello@skello.io,27500,Pont audemer,FR,2020-10-05 09:00:00.000000000,2020-10-05 23:00:00.000000000,True,2022-01-27 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,49.35528970000001,0.5150861,2020-10-02 15:24:12.107387000
322,2022-01-06,2021-12-09,10613,Outbound,Hospitality,Mensuel,Contract Change,Inbound,Churn,139.0,hello@skello.io,83600,FREJUS,FR,2021-10-19 00:00:00.000000000,2021-10-19 00:00:00.000000000,True,2022-01-21 11:41:41.000000000,0,5,False,True,False,False,True,False,False,,43.48490839999999,6.7166486,2021-10-19 12:26:02.716791000
323,2021-06-03,2020-05-22,6482,Outbound,Retail,Mensuel,Newbiz,,Churn,89.0,hello@skello.io,73000,CHAMBERY,FR,2020-05-27 07:00:00.000000000,2020-05-27 20:00:00.000000000,True,2021-06-03 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,,,2020-05-27 08:01:34.107505000
324,2021-07-10,2020-10-31,4694,Inbound,Retail,Mensuel,Contract Change,CSM,Churn,109.0,agathe.lemaistre@skello.io,69002,LYON,FR,2020-02-24 00:00:00.000000000,2020-02-24 00:00:00.000000000,True,2021-07-16 10:19:11.337000000,0,10,False,True,False,False,True,False,False,,,,2019-11-29 17:45:46.404123000
325,2021-11-25,2020-11-30,7896,Outbound,Retail,Annuel,Newbiz,Outbound,Churn,169.2,hello@skello.io,11130,SIGEAN,FR,2021-02-16 03:00:00.000000000,2021-02-16 00:00:00.000000000,True,2021-11-25 00:00:00.000000000,0,5,False,False,False,False,True,True,False,,43.0320917,2.9627625,2020-11-26 10:09:01.621830000
326,2021-08-23,2021-06-12,2886,Outbound,Retail,Mensuel,Contract Change,CSM,Churn,74.0,marie-victoire@skello.io,59230,SAINT AMAND LES EAUX,FR,2021-09-28 09:00:00.000000000,2021-09-28 02:00:00.000000000,False,,0,5,False,False,False,False,True,True,False,,50.4449242,3.4429521,2019-03-01 10:41:32.332836000
327,2021-11-10,2021-04-28,9076,Outbound,Hospitality,Mensuel,Roll-out,,Churn,125.1,agathe.lemaistre@skello.io,31400,TOULOUSE,FR,2021-04-29 08:00:00.000000000,2021-04-29 03:00:00.000000000,True,2021-11-10 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,43.5773397,1.4778026,2021-04-27 09:14:49.443238000
328,2021-10-30,2021-05-11,9172,Inbound,Hospitality,Mensuel,Newbiz,Inbound,Churn,188.0,hello@skello.io,06000,Nice,FR,2021-05-13 00:00:00.000000000,2021-05-13 00:00:00.000000000,True,2021-10-30 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,43.6938893,7.2557662,2021-05-04 10:58:30.651749000
329,2021-10-08,2021-09-30,10315,Inbound,Retail,Mensuel,Newbiz,Outbound,Churn,109.0,jeremy.h@skello.io,5580,Rochefort,BE,2021-10-05 07:00:00.000000000,2021-10-05 19:00:00.000000000,True,2021-10-08 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,,,2021-09-24 18:30:45.306297000
330,2021-07-11,2020-06-01,5091,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,119.0,thibaut.m@skello.io,95470,St-Witz,FR,2020-08-23 09:00:00.000000000,2020-08-23 02:00:00.000000000,True,2021-07-12 00:00:00.000000000,0,10,False,True,False,False,True,True,False,,,,2020-01-05 20:35:16.126471000
331,2022-03-25,2021-10-30,4002,Outbound,Hospitality,Mensuel,Contract Change,,Churn,103.55,agathe.lemaistre@skello.io,93230,Romainville,FR,2020-09-07 00:00:00.000000000,2020-09-07 00:00:00.000000000,True,2022-03-31 00:00:00.000000000,0,5,True,True,False,False,True,False,False,french_hotel,48.8871023,2.4343021,2019-09-18 16:31:09.546283000
332,2022-01-14,2021-05-12,7066,Outbound,Retail,Mensuel,Contract Change,,Churn,92.65,agathe.lemaistre@skello.io,46000,cahors,FR,2021-04-29 05:00:00.000000000,2021-04-29 22:00:00.000000000,True,2022-01-14 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,44.46094,1.450971,2020-08-19 08:44:00.917911000
333,2021-11-23,2021-10-31,10475,Inbound,Retail,Mensuel,Newbiz,Outbound,Churn,179.8,dennis@skello.io,56880,PLOEREN,FR,2021-10-05 06:00:00.000000000,2021-10-05 00:00:00.000000000,True,2021-11-23 00:00:00.000000000,0,5,False,False,False,False,True,True,False,,47.66282589999999,-2.8014171,2021-10-05 07:41:32.732883000
334,2021-11-10,2021-04-28,9077,Outbound,Hospitality,Mensuel,Roll-out,,Churn,125.1,agathe.lemaistre@skello.io,31400,TOULOUSE,FR,2021-05-06 08:00:00.000000000,2021-05-06 03:00:00.000000000,True,2021-11-10 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,43.5773397,1.4778026,2021-04-27 09:16:09.205641000
335,2022-01-06,2021-05-31,9194,Outbound,Hospitality,Mensuel,Newbiz,,Churn,158.0,hello@skello.io,75003,Paris,FR,2021-10-05 09:00:00.000000000,2021-10-05 02:00:00.000000000,True,2022-01-06 00:00:00.000000000,0,5,False,True,False,False,True,False,False,,48.8658229,2.3464376,2021-05-06 14:29:31.798647000
336,2021-11-18,2021-09-30,5789,Outbound,Hospitality,Mensuel,Contract Change,,Churn,125.1,agathe.lemaistre@skello.io,13002,MARSEILLE,FR,2020-08-27 07:00:00.000000000,2020-08-27 00:00:00.000000000,True,2021-11-18 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,43.30673460000001,5.3641865,2020-02-11 17:22:34.304801000
337,2021-10-10,2019-02-28,2878,Outbound,Hospitality,Mensuel,Newbiz,,Churn,99.0,marie-victoire@skello.io,31700,Blagnac,FR,2019-02-25 00:00:00.000000000,2019-02-25 00:00:00.000000000,True,2021-10-15 00:00:00.000000000,0,5,True,True,False,False,True,False,False,,43.6306829,1.3808033,2019-02-28 08:16:59.444105000
338,2021-09-07,2021-06-30,9502,Inbound,Retail,Mensuel,Newbiz,Inbound,Churn,92.65,emma@skello.io,75020 ,Paris ,FR,2021-06-14 07:00:00.000000000,2021-06-14 21:00:00.000000000,True,2021-10-19 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,,,2021-06-11 21:21:34.442632000
339,2022-01-11,2020-09-16,7232,Outbound,Retail,Mensuel,Newbiz,Outbound,Churn,89.0,dennis@skello.io,37000,TOURS,FR,2020-09-21 07:00:00.000000000,2020-09-21 21:00:00.000000000,True,2022-01-11 00:00:00.000000000,0,5,True,False,False,False,True,False,False,,47.39338799999999,0.688398,2020-09-11 10:10:45.777908000
340,2022-03-17,2021-04-30,4365,Inbound,Hospitality,Mensuel,Contract Change,Account Management,Churn,139.0,hello@skello.io,33400,Talence,FR,2021-09-03 00:00:00.000000000,2021-09-03 00:00:00.000000000,True,2022-03-18 00:15:23.627013000,0,5,False,True,False,False,True,True,False,,44.8122917,-0.5918912,2019-10-29 12:48:01.723795000
341,2021-08-01,2021-01-31,2046,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,78.0,constance@skello.io,57280 ,HAUCONCOURT,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,True,2021-07-12 00:00:00.000000000,0,5,True,True,False,False,True,False,False,spv,49.2178938,6.1709774,2018-10-08 12:42:54.796337000
342,2022-03-30,2021-06-30,1771,Outbound,Hospitality,Mensuel,Contract Change,Account Management,Churn,158.0,ilona.dronne@skello.io,78000,Versailles,FR,2022-01-18 09:00:00.000000000,2022-01-18 00:00:00.000000000,False,,0,5,False,True,False,False,True,False,False,payfit,48.8052029,2.1268035,2018-08-23 14:59:52.995017000
343,2021-12-21,2021-06-28,9610,Outbound,Hospitality,Mensuel,Newbiz,,Churn,109.0,paul.b@skello.io,35400,st malo,FR,2021-06-25 00:00:00.000000000,2021-06-25 00:00:00.000000000,True,2021-12-21 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,48.6808446,-1.9680282,2021-06-25 13:04:56.357758000
344,2022-01-26,2021-01-27,3770,Inbound,Hospitality,Mensuel,Contract Change,,Churn,99.0,marie-victoire@skello.io,75008,PARIS,FR,2019-07-29 00:00:00.000000000,2019-07-29 00:00:00.000000000,True,2022-01-26 00:00:00.000000000,0,10,False,True,False,False,True,False,False,,48.8666594,2.3090132,2019-07-31 08:50:19.071739000
345,2022-01-12,2021-03-04,3036,Outbound,Hospitality,Mensuel,Contract Change,,Churn,89.0,ilona.dronne@skello.io,06800,Cagnes sur Mer,FR,2021-10-13 08:00:00.000000000,2021-10-13 22:00:00.000000000,True,2022-01-26 16:59:00.147000000,0,5,False,True,False,False,True,False,False,,43.6634154,7.1286209,2019-03-16 08:17:30.116797000
346,2021-06-02,2021-01-05,908,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,119.0,carlotta@skello.io,75116,PARIS,FR,2020-03-17 04:00:00.000000000,2020-03-17 04:00:00.000000000,True,2021-01-15 00:00:00.000000000,0,5,False,True,False,False,True,True,False,petits_porteurs,48.8622057,2.2876293,2017-12-18 09:20:34.498637000
347,2022-01-14,2021-05-11,9184,Outbound,Retail,Mensuel,Newbiz,,Churn,92.65,agathe.lemaistre@skello.io,46000,cahors,FR,2021-05-05 05:00:00.000000000,2021-05-05 22:00:00.000000000,True,2022-01-14 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,44.4588589,1.424703,2021-05-05 08:24:02.098781000
348,2021-10-06,2021-03-20,6098,Inbound,Hospitality,Annuel,Renewal,,Churn,59.0,maelle.briot@skello.io,83420,LA CROIX-VALMER,FR,2020-03-09 00:00:00.000000000,2020-03-09 00:00:00.000000000,False,,0,5,False,True,False,False,True,False,False,,,,2020-03-12 08:15:02.694795000
349,2022-01-27,2021-11-30,4664,Outbound,Retail,Mensuel,Contract Change,CSM,Churn,109.0,meng-lan@skello.io,05000,GAP,FR,2019-11-28 06:00:00.000000000,2019-11-28 21:00:00.000000000,False,,0,5,True,False,False,False,True,False,False,,44.5495564,6.0650444,2019-11-28 14:59:15.800436000
350,2021-11-29,2021-04-30,9123,Outbound,Hospitality,Mensuel,Newbiz,Outbound,Churn,109.0,paul.b@skello.io,75017,PARIS,FR,2021-05-18 06:00:00.000000000,2021-05-18 00:00:00.000000000,True,2021-11-29 00:00:00.000000000,0,10,False,False,False,False,True,False,False,,48.8849337,2.30796,2021-04-29 12:18:36.864168000
351,2021-07-01,2020-10-16,2112,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,99.0,constance@skello.io,67000,STRASBOURG,FR,2018-10-08 00:00:00.000000000,2018-10-08 00:00:00.000000000,True,2021-07-01 00:00:00.000000000,0,5,True,True,False,False,True,True,False,,48.5829653,7.7467449,2018-10-16 20:24:07.086623000
352,2022-02-17,2021-10-12,3755,Outbound,Health,Mensuel,Contract Change,,Churn,87.2,timothee@skello.io,69160,Tassin la-demi-lune,FR,2021-08-26 07:00:00.000000000,2021-08-26 22:00:00.000000000,True,2022-03-07 10:02:15.675000000,0,5,False,False,False,False,True,False,False,,45.7638437,4.7808505,2019-07-30 14:31:24.121924000
